ID,SEX_FEMALE,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
13199,1,0,1,0,0,1,0,0,400000.00,46.00,-1,-1,-1,-1,-1,-1,30018.00,19735.00,26181.00,134967.00,52991.00,163837.00,19753.00,26245.00,70000.00,53000.00,65607.56,37345.00,0
13200,1,1,0,0,0,0,1,0,180000.00,27.00,-1,-1,-1,-1,-1,-1,11168.00,6496.00,9733.00,4088.00,5428.00,13138.00,6678.00,9740.00,4088.00,5428.00,13138.00,12174.00,0
13201,1,0,1,0,0,1,0,0,340000.00,36.00,1,-2,-2,-1,-1,-1,0.00,0.00,0.00,150.00,920.00,0.00,0.00,0.00,150.00,920.00,0.00,17386.00,0
13202,0,0,0,1,0,0,1,0,250000.00,46.00,0,0,0,0,0,0,244563.00,248218.00,70004.00,64953.00,51507.00,50338.00,10925.00,2351.00,1886.00,1616.00,1756.00,1182.00,0
13203,1,0,1,0,0,1,0,0,50000.00,50.00,0,0,0,0,0,0,8925.00,9208.00,10238.00,10700.00,10762.00,11587.00,1200.00,1200.00,1000.00,1000.00,1000.00,1000.00,0
13204,1,1,0,0,0,0,1,0,220000.00,24.00,0,0,0,0,0,0,51908.00,53087.00,54167.00,55267.00,56586.00,57993.00,2017.00,1965.00,2000.00,2210.00,2500.00,2339.00,0
13205,0,0,1,0,0,0,1,0,400000.00,35.00,0,0,-2,-1,0,0,11052.00,0.00,0.00,53826.00,55061.00,71541.00,0.00,0.00,53826.00,1642.00,20000.00,1256.00,0
13206,1,1,0,0,0,1,0,0,320000.00,37.00,-2,-2,-2,-2,-2,-2,14536.00,2935.00,3019.00,4179.00,4256.00,2675.00,2949.00,3034.00,4200.00,4277.00,2688.00,3651.00,0
13207,1,0,1,0,0,1,0,0,260000.00,40.00,-1,-1,-1,-1,-1,-1,148.00,359.00,397.00,208.00,790.00,2788.00,360.00,398.00,208.00,792.00,2788.00,3675.00,0
13208,0,1,0,0,0,1,0,0,350000.00,42.00,-1,-1,-1,-1,-1,-1,1134.00,2985.00,240.00,1041.00,-12.00,6449.00,2995.00,240.00,1051.00,0.00,6461.00,18.00,0
13209,0,0,1,0,0,0,1,0,30000.00,34.00,0,0,0,0,0,0,28509.00,29739.00,29372.00,29514.00,27226.00,25408.00,2003.00,1504.00,2017.00,2000.00,1000.00,1100.00,0
13210,0,0,1,0,0,0,1,0,10000.00,24.00,0,0,0,2,0,0,11035.00,12349.00,13598.00,9378.00,4883.00,5001.00,1500.00,1528.00,0.00,730.00,199.00,100.00,1
13211,1,0,1,0,0,0,1,0,50000.00,23.00,0,0,-2,-1,-1,-2,5961.00,0.00,0.00,700.00,0.00,0.00,0.00,0.00,700.00,0.00,0.00,0.00,0
13212,1,0,0,1,0,0,1,0,30000.00,23.00,0,0,2,2,0,0,26280.00,28952.00,29482.00,28712.00,29311.00,30065.00,3420.00,1300.00,0.00,1210.00,1391.00,665.00,0
13213,0,1,0,0,0,0,1,0,350000.00,35.00,2,-1,-1,0,-1,-1,105.00,3298.00,50064.00,8003.00,8293.00,23080.00,3308.00,50206.00,40.00,8334.00,23102.00,5004.00,0
13214,0,1,0,0,0,1,0,0,410000.00,37.00,-1,-1,-1,-1,-1,-1,5770.00,2290.00,2756.00,3560.00,6661.00,3877.00,2290.00,2756.00,3560.00,6661.00,3877.00,1249.00,0
13215,1,0,0,1,0,1,0,0,130000.00,35.00,0,0,0,-1,-1,-1,65743.00,63724.00,63163.00,386.00,1770.00,384.00,2606.00,3174.00,386.00,1778.00,384.00,1446.00,0
13216,1,0,0,1,0,0,1,0,80000.00,28.00,0,0,0,0,0,0,70194.00,71912.00,69776.00,70985.00,72444.00,69685.00,3500.00,3000.00,2500.00,2500.00,2500.00,2500.00,0
13217,1,0,1,0,0,1,0,0,380000.00,51.00,1,-2,-2,-2,-1,-1,0.00,0.00,0.00,0.00,630.00,1297.00,0.00,0.00,0.00,630.00,1613.00,1618.00,0
13218,1,1,0,0,0,1,0,0,320000.00,42.00,1,2,2,0,0,0,318844.00,324589.00,320622.00,252323.00,253557.00,256525.00,10000.00,450.00,7025.00,7161.00,8000.00,6883.00,0
13219,0,1,0,0,0,0,1,0,20000.00,23.00,2,0,0,2,2,2,3206.00,4093.00,5514.00,5277.00,5791.00,5550.00,1100.00,1500.00,0.00,600.00,0.00,600.00,1
13220,0,0,1,0,0,0,1,0,50000.00,32.00,0,0,0,0,0,0,48536.00,41045.00,41532.00,18646.00,19183.00,19214.00,3030.00,2124.00,646.00,828.00,1097.00,612.00,0
13221,0,0,1,0,0,0,1,0,30000.00,25.00,0,0,0,0,0,0,19955.00,20348.00,18339.00,18794.00,23530.00,23531.00,1338.00,1500.00,1000.00,5000.00,2000.00,24.00,0
13222,0,0,1,0,0,0,1,0,50000.00,24.00,1,2,2,2,2,2,41974.00,43210.00,42368.00,44553.00,45679.00,46275.00,2200.00,150.00,3200.00,2000.00,1500.00,2000.00,0
13223,0,0,1,0,0,0,1,0,50000.00,41.00,0,0,0,0,0,0,40709.00,37503.00,18086.00,18545.00,15453.00,15847.00,3000.00,2000.00,1000.00,1000.00,800.00,3000.00,0
13224,0,0,1,0,0,1,0,0,50000.00,51.00,0,0,0,0,0,0,49083.00,49462.00,50004.00,17751.00,17725.00,17688.00,2238.00,2170.00,617.00,631.00,635.00,614.00,0
13225,0,1,0,0,0,0,1,0,200000.00,27.00,0,0,0,0,0,0,4770.00,5983.00,9018.00,7380.00,7042.00,2583.00,1300.00,3138.00,500.00,2000.00,1000.00,1000.00,0
13226,0,0,1,0,0,0,1,0,80000.00,29.00,0,0,0,0,0,0,50695.00,53476.00,46685.00,35760.00,33853.00,35708.00,10010.00,3000.00,5000.00,5000.00,3000.00,5000.00,0
13227,1,0,0,1,0,0,0,1,20000.00,53.00,0,0,0,-1,-1,0,9677.00,9578.00,12102.00,1473.00,18177.00,18046.00,4578.00,2795.00,1473.00,18177.00,2046.00,2615.00,0
13228,1,0,1,0,0,0,1,0,180000.00,28.00,-2,-2,-2,-2,-2,-2,2177.00,1175.00,0.00,2530.00,0.00,0.00,1175.00,0.00,2530.00,0.00,0.00,0.00,0
13229,1,1,0,0,0,0,1,0,230000.00,33.00,0,0,0,0,0,0,228639.00,226778.00,184466.00,157857.00,131706.00,62237.00,10075.00,10135.00,6034.00,10000.00,3000.00,5000.00,0
13230,1,0,1,0,0,0,1,0,180000.00,33.00,-1,-1,-1,0,-1,-1,6314.00,1795.00,1190.00,1079.00,659.00,90.00,1795.00,1190.00,0.00,659.00,90.00,8856.00,0
13231,1,0,1,0,0,0,1,0,90000.00,23.00,0,0,0,0,0,0,42105.00,43919.00,46812.00,44976.00,46406.00,47625.00,2500.00,3970.00,2500.00,2500.00,2500.00,1700.00,1
13232,0,0,1,0,0,0,1,0,20000.00,23.00,2,2,7,7,6,5,2400.00,2400.00,2400.00,2400.00,1800.00,1200.00,0.00,0.00,0.00,0.00,0.00,0.00,1
13233,0,0,1,0,0,0,1,0,100000.00,32.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
13234,0,0,0,1,0,0,1,0,60000.00,44.00,0,0,0,0,0,0,57694.00,58749.00,38110.00,38525.00,38346.00,37416.00,2800.00,1900.00,1300.00,1363.00,1500.00,1466.00,0
13235,1,0,1,0,0,0,1,0,130000.00,35.00,0,0,0,0,0,2,42950.00,44293.00,45004.00,46257.00,49312.00,50252.00,2036.00,1747.00,2000.00,3800.00,1900.00,1900.00,1
13236,1,0,1,0,0,1,0,0,50000.00,55.00,0,0,2,0,0,0,37984.00,41234.00,37701.00,28181.00,28711.00,29368.00,3900.00,0.00,1300.00,1100.00,1100.00,1000.00,1
13237,1,1,0,0,0,0,1,0,70000.00,23.00,0,0,0,0,0,0,8878.00,10077.00,11203.00,11320.00,11487.00,11895.00,1500.00,1600.00,600.00,500.00,600.00,2600.00,0
13238,1,0,1,0,0,0,1,0,360000.00,53.00,-1,-1,-1,-1,-1,-1,5583.00,495.00,1862.00,230.00,661.00,658.00,495.00,1862.00,230.00,661.00,658.00,532.00,0
13239,0,1,0,0,0,0,1,0,20000.00,22.00,1,2,2,0,0,0,19438.00,20528.00,19464.00,18604.00,18172.00,14444.00,1700.00,0.00,700.00,620.00,800.00,300.00,1
13240,0,0,0,1,0,0,1,0,20000.00,34.00,-1,-1,2,2,-2,-2,390.00,780.00,780.00,0.00,0.00,0.00,780.00,0.00,0.00,0.00,0.00,0.00,1
13241,1,0,0,1,0,0,1,0,440000.00,36.00,0,-1,-1,-1,0,0,7887.00,2516.00,5252.00,13192.00,29029.00,27812.00,2516.00,5252.00,13192.00,20000.00,1179.00,623.00,0
13242,0,1,0,0,0,1,0,0,400000.00,41.00,-1,-1,-1,-1,-1,-1,1630.00,816.00,1617.00,875.00,917.00,5434.00,816.00,1617.00,875.00,917.00,5434.00,14115.00,0
13243,1,1,0,0,0,0,1,0,170000.00,29.00,0,0,0,0,0,0,90450.00,82581.00,81703.00,66496.00,36000.00,25167.00,3600.00,3000.00,4710.00,1500.00,1000.00,1000.00,0
13244,0,0,1,0,0,1,0,0,200000.00,32.00,-1,2,-1,0,0,0,9864.00,5114.00,499.00,499.00,499.00,0.00,0.00,499.00,0.00,0.00,0.00,0.00,0
13245,1,1,0,0,0,1,0,0,220000.00,41.00,-1,0,-1,-1,-1,-2,30038.00,22411.00,7141.00,3070.00,2609.00,10273.00,1089.00,7161.00,4072.00,2613.00,10322.00,511.00,0
13246,1,0,1,0,0,1,0,0,280000.00,31.00,0,0,0,0,0,0,207966.00,209146.00,213900.00,5202.00,4282.00,1000.00,5078.00,5069.00,109.00,97.00,25.00,145.00,0
13247,0,1,0,0,0,0,1,0,360000.00,29.00,0,0,0,0,0,0,90071.00,83204.00,75869.00,58219.00,45605.00,32245.00,3032.00,2311.00,1570.00,1500.00,983.00,3000.00,0
13248,0,0,1,0,0,1,0,0,20000.00,51.00,1,2,2,0,0,0,18462.00,18175.00,16184.00,16913.00,17640.00,18688.00,300.00,1000.00,1000.00,1000.00,1500.00,1200.00,0
13249,1,1,0,0,0,1,0,0,290000.00,44.00,-2,-2,-2,-2,-2,-2,301.00,768.00,531.00,22058.00,468.00,681.00,768.00,531.00,22058.00,468.00,681.00,446.00,0
13250,1,0,1,0,0,1,0,0,380000.00,33.00,1,-1,-1,-1,-1,0,0.00,73.00,32510.00,474.00,25877.00,45038.00,73.00,32789.00,474.00,25877.00,20000.00,10000.00,0
13251,0,1,0,0,0,0,1,0,180000.00,28.00,0,-1,2,0,0,0,2569.00,2834.00,394.00,904.00,2514.00,4054.00,2834.00,0.00,900.00,2000.00,4000.00,2000.00,0
13252,1,1,0,0,0,0,1,0,120000.00,26.00,0,0,-1,0,0,-1,1379.00,9839.00,4390.00,850.00,850.00,831.00,9000.00,4390.00,0.00,0.00,831.00,6000.00,0
13253,1,0,1,0,0,0,1,0,50000.00,27.00,0,0,0,0,0,0,162865.00,167086.00,169217.00,18056.00,18179.00,18563.00,5000.00,3703.00,1000.00,660.00,686.00,638.00,0
13254,0,1,0,0,0,1,0,0,20000.00,48.00,2,2,0,0,0,0,14246.00,13727.00,14725.00,15018.00,15338.00,15242.00,0.00,1238.00,531.00,555.00,547.00,533.00,1
13255,0,0,1,0,0,0,1,0,20000.00,25.00,1,2,2,5,4,3,10515.00,11548.00,13863.00,13369.00,12582.00,12088.00,1500.00,2800.00,0.00,0.00,0.00,0.00,0
13256,1,0,1,0,0,0,1,0,170000.00,29.00,0,0,0,0,0,0,161581.00,163500.00,166003.00,167287.00,165510.00,168507.00,6000.00,8000.00,6300.00,6000.00,6500.00,6100.00,0
13257,1,0,1,0,0,0,1,0,180000.00,24.00,0,0,0,0,0,-1,54357.00,19435.00,11718.00,5265.00,3950.00,270.00,1260.00,1000.00,105.00,79.00,270.00,0.00,0
13258,0,1,0,0,0,0,1,0,200000.00,36.00,1,-2,-2,-2,-1,-1,0.00,0.00,0.00,0.00,3774.00,0.00,0.00,0.00,0.00,3774.00,0.00,686.00,0
13259,0,0,1,0,0,1,0,0,200000.00,55.00,1,2,2,2,2,0,181339.00,177233.00,188461.00,191363.00,188683.00,196057.00,0.00,14000.00,7000.00,0.00,10000.00,5000.00,1
13260,1,1,0,0,0,0,1,0,360000.00,26.00,-2,-2,-2,-2,-2,-2,145.00,3526.00,8510.00,7831.00,8864.00,10845.00,3600.00,8510.00,4000.00,5000.00,5000.00,5398.00,1
13261,1,0,1,0,0,0,1,0,10000.00,26.00,0,0,0,0,0,0,6346.00,7364.00,8374.00,8540.00,8719.00,8905.00,1129.00,1139.00,305.00,316.00,331.00,303.00,0
13262,1,0,1,0,0,1,0,0,60000.00,60.00,8,7,6,5,4,3,69183.00,68216.00,66616.00,65016.00,63449.00,62149.00,0.00,0.00,0.00,0.00,0.00,0.00,0
13263,1,0,1,0,0,1,0,0,40000.00,24.00,2,0,0,2,2,2,25618.00,26701.00,30421.00,29633.00,31548.00,30889.00,1800.00,4500.00,0.00,2400.00,0.00,3000.00,1
13264,0,0,1,0,0,0,1,0,100000.00,39.00,-1,-1,-1,-1,0,0,4530.00,4921.00,4560.00,4290.00,6670.00,8844.00,4921.00,4569.00,4290.00,5000.00,5000.00,3000.00,0
13265,1,0,1,0,0,0,1,0,50000.00,23.00,0,0,0,0,2,2,38333.00,40401.00,42897.00,44388.00,46528.00,44986.00,3000.00,3500.00,2500.00,3000.00,0.00,3500.00,0
13266,0,1,0,0,0,0,1,0,300000.00,29.00,-2,-2,-2,-2,-2,-2,22391.00,3637.00,1705.00,-4.00,36581.00,332.00,4018.00,1809.00,0.00,36583.00,334.00,0.00,0
13267,0,0,0,1,0,0,1,0,110000.00,29.00,0,0,0,0,0,2,64351.00,64739.00,75697.00,86483.00,97054.00,105553.00,1415.00,12182.00,12201.00,12403.00,10350.00,3000.00,1
13268,0,1,0,0,0,1,0,0,120000.00,37.00,0,0,0,0,0,0,19020.00,17570.00,16907.00,14920.00,10866.00,8788.00,1363.00,1564.00,528.00,494.00,3000.00,3000.00,0
13269,0,0,1,0,0,1,0,0,150000.00,45.00,0,0,0,0,0,2,64869.00,57318.00,35970.00,26727.00,71112.00,63889.00,3049.00,2049.00,0.00,63889.00,0.00,4000.00,0
13270,1,0,1,0,0,0,1,0,230000.00,30.00,-1,-1,-1,0,0,-1,1243.00,113.00,7978.00,2831.00,3518.00,846.00,113.00,8178.00,500.00,1000.00,846.00,0.00,0
13271,1,0,1,0,0,1,0,0,180000.00,35.00,0,0,-2,-2,-2,-2,43068.00,316.00,316.00,316.00,316.00,316.00,316.00,316.00,316.00,316.00,316.00,314.00,0
13272,1,0,1,0,0,0,1,0,320000.00,33.00,-1,-1,-1,0,0,-1,7444.00,5755.00,34909.00,16313.00,9279.00,5824.00,5783.00,35069.00,4341.00,46.00,5849.00,48366.00,0
13273,1,1,0,0,0,0,1,0,80000.00,23.00,1,-1,2,-1,0,0,-12.00,2321.00,60.00,5182.00,2792.00,189.00,2333.00,0.00,5182.00,0.00,0.00,2597.00,0
13274,1,1,0,0,0,0,1,0,160000.00,29.00,-1,-1,-1,0,-1,0,1289.00,2089.00,5464.00,2079.00,1908.00,1394.00,2106.00,5500.00,2000.00,2000.00,1350.00,700.00,0
13275,1,0,1,0,0,0,1,0,50000.00,23.00,0,0,0,0,0,0,34997.00,36030.00,36740.00,37469.00,38254.00,39014.00,1900.00,1610.00,1339.00,1387.00,1395.00,1452.00,1
13276,0,0,1,0,0,0,1,0,180000.00,26.00,-1,-1,-1,-1,-1,-1,316.00,692.00,316.00,692.00,316.00,859.00,692.00,316.00,692.00,316.00,859.00,1008.00,0
13277,0,0,0,1,0,0,1,0,110000.00,26.00,0,0,0,0,0,0,44089.00,29251.00,30454.00,33100.00,34727.00,36823.00,3002.00,2500.00,3000.00,2000.00,2500.00,1500.00,0
13278,0,1,0,0,0,0,1,0,150000.00,32.00,-1,-1,-1,-1,2,-1,994.00,10168.00,-4.00,5515.00,3673.00,6106.00,10290.00,0.00,5519.00,3.00,6134.00,3779.00,0
13279,1,0,0,1,0,1,0,0,210000.00,52.00,-1,-1,-1,-1,-1,-1,65265.00,38627.00,142285.00,22092.00,35141.00,56188.00,39000.00,76651.02,180.00,58000.00,56200.00,20000.00,0
13280,0,0,1,0,0,0,1,0,10000.00,43.00,2,-1,-1,-1,-1,-1,654.00,608.00,654.00,5954.00,0.00,1308.00,608.00,700.00,5954.00,0.00,1308.00,0.00,1
13281,1,0,1,0,0,0,1,0,30000.00,22.00,-2,-1,2,-1,-1,-1,0.00,2343.00,126.00,4462.00,0.00,150.00,2343.00,0.00,4462.00,0.00,150.00,860.00,0
13282,1,1,0,0,0,0,1,0,450000.00,36.00,-1,-1,-1,-1,-1,-1,3893.00,522.00,2218.00,99.00,99.00,412.00,600.00,2300.00,0.00,0.00,412.00,3146.00,1
13283,1,1,0,0,0,0,1,0,110000.00,25.00,1,2,2,0,0,0,60491.00,61874.00,56386.00,44181.00,35538.00,25417.00,3000.00,31.00,3000.00,1500.00,2000.00,1000.00,0
13284,1,0,1,0,0,1,0,0,270000.00,37.00,0,0,0,0,0,0,110593.00,102486.00,94362.00,86861.00,78538.00,70158.00,4500.00,3500.00,4000.00,3000.00,3000.00,2200.00,0
13285,1,0,0,1,0,1,0,0,50000.00,46.00,0,0,0,0,0,2,51207.00,47915.00,49073.00,47889.00,51139.00,49000.00,2162.00,2284.00,2100.00,4200.00,0.00,4200.00,0
13286,1,0,0,1,0,0,0,1,100000.00,43.00,0,0,0,0,0,0,62300.00,63759.00,64448.00,38500.00,39469.00,40653.00,2464.00,1902.00,1378.00,1589.00,2000.00,1506.00,0
13287,1,0,1,0,0,0,1,0,360000.00,30.00,-2,-2,-2,-2,-2,-2,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
13288,1,0,1,0,0,1,0,0,110000.00,32.00,1,2,0,0,0,0,75505.00,73740.00,75231.00,76265.00,77860.00,79251.00,0.00,3313.00,2879.00,2976.00,2839.00,2935.00,1
13289,1,0,0,1,0,0,1,0,180000.00,55.00,-1,-1,0,0,0,0,6770.00,103101.00,104834.00,44452.00,41810.00,42641.00,66522.18,3877.00,1535.00,1517.00,1526.00,1580.00,0
13290,1,1,0,0,0,1,0,0,230000.00,34.00,2,2,2,2,2,2,190784.00,195724.00,198707.00,201634.00,205949.00,210077.00,9300.00,7500.00,7500.00,7500.00,7500.00,7600.00,0
13291,1,0,0,1,0,1,0,0,20000.00,41.00,0,0,0,2,2,2,7478.00,8497.00,10162.00,9852.00,10418.00,10102.00,1146.00,1811.00,0.00,876.00,0.00,374.00,0
13292,1,1,0,0,0,0,1,0,50000.00,22.00,2,2,2,2,2,2,46035.00,46620.00,47341.00,45527.00,48358.00,47442.00,2000.00,1800.00,0.00,4100.00,0.00,2500.00,1
13293,0,0,0,1,0,0,1,0,10000.00,31.00,0,0,0,0,0,0,5062.00,5687.00,6132.00,5851.00,5735.00,6087.00,1259.00,1100.00,197.00,362.00,1000.00,1000.00,0
13294,0,1,0,0,0,1,0,0,320000.00,46.00,0,-1,-1,-1,-1,-1,3337.00,9061.00,7809.00,5238.00,8594.00,3743.00,9061.00,7935.00,5238.00,8594.00,3743.00,12820.00,0
13295,1,1,0,0,0,0,1,0,280000.00,26.00,0,0,0,0,0,0,36395.00,35945.00,36381.00,36594.00,37010.00,36334.00,1700.00,1600.00,1300.00,1500.00,2000.00,82619.05,0
13296,0,0,1,0,0,1,0,0,20000.00,28.00,0,0,0,0,0,0,18537.00,19205.00,19687.00,19684.00,19842.00,19965.00,1358.00,1230.00,617.00,776.00,1000.00,4000.00,0
13297,0,0,1,0,0,0,1,0,70000.00,36.00,0,0,0,0,0,0,66888.00,69306.00,24348.00,24744.00,25195.00,25777.00,4000.00,1704.00,1100.00,1000.00,1000.00,1000.00,0
13298,1,0,1,0,0,0,1,0,80000.00,36.00,0,0,2,2,2,2,47502.00,50423.00,49311.00,52584.00,53589.00,54748.00,4000.00,0.00,4100.00,2000.00,2200.00,2200.00,0
13299,1,1,0,0,0,0,1,0,200000.00,25.00,-1,-1,-2,-1,-1,-1,92400.00,0.00,0.00,92384.00,13180.00,1194.00,0.00,0.00,70000.00,13196.00,1200.00,0.00,0
13300,0,0,1,0,0,0,1,0,30000.00,24.00,0,0,0,0,0,0,27306.00,28312.00,29327.00,27836.00,28423.00,29813.00,1747.00,1800.00,1136.00,1178.00,2430.00,0.00,0
13301,1,0,1,0,0,1,0,0,100000.00,41.00,1,3,2,2,2,2,51345.00,50249.00,51421.00,52684.00,51400.00,0.00,0.00,2300.00,2400.00,0.00,0.00,0.00,1
13302,0,1,0,0,0,0,1,0,110000.00,26.00,0,0,0,0,0,0,64767.00,67724.00,49104.00,51202.00,50289.00,50528.00,6000.00,2000.00,3000.00,2000.00,2000.00,3000.00,0
13303,1,1,0,0,0,1,0,0,300000.00,33.00,-1,-1,-1,-1,0,-1,356.00,1313.00,5273.00,4345.00,1106.00,1322.00,1320.00,5273.00,4598.00,0.00,2620.00,5956.00,0
13304,1,0,1,0,0,1,0,0,300000.00,31.00,0,0,0,0,0,0,89240.00,92016.00,92971.00,94817.00,96756.00,98325.00,4214.00,3377.00,3395.00,3468.00,3133.00,3307.00,0
13305,1,1,0,0,0,0,1,0,340000.00,29.00,0,0,0,0,0,0,82770.00,54523.00,30874.00,34939.00,40537.00,41658.00,10000.00,5874.00,5000.00,10000.00,2000.00,1400.00,0
13306,0,1,0,0,0,1,0,0,270000.00,37.00,-1,-1,-1,0,-1,-1,396.00,396.00,792.00,396.00,396.00,396.00,396.00,792.00,0.00,396.00,396.00,396.00,1
13307,0,0,1,0,0,0,1,0,100000.00,26.00,0,0,0,0,0,0,80117.00,46939.00,17841.00,15317.00,12630.00,11750.00,2683.00,2500.00,3000.00,6000.00,2500.00,1000.00,0
13308,0,1,0,0,0,1,0,0,50000.00,33.00,1,2,0,0,0,0,46745.00,45727.00,45515.00,45470.00,4220.00,4220.00,0.00,1200.00,155.00,3000.00,0.00,0.00,0
13309,1,0,1,0,0,1,0,0,360000.00,40.00,0,0,0,0,0,0,350110.68,337495.28,279728.00,264189.00,271688.00,279505.06,10461.00,10212.00,8000.00,10000.00,20000.00,10000.00,0
13310,1,0,1,0,0,1,0,0,90000.00,49.00,0,0,0,0,0,0,91263.00,70251.00,45385.00,46331.00,47494.00,48433.00,3100.00,1800.00,1700.00,2000.00,1746.00,1941.00,0
13311,0,0,1,0,0,1,0,0,140000.00,42.00,0,0,0,0,0,0,127939.00,100372.00,84587.00,65589.00,69117.00,65911.00,5059.00,14659.00,5000.00,8000.00,5000.00,10000.00,0
13312,1,1,0,0,0,0,1,0,150000.00,28.00,-1,-1,2,-1,-1,2,1159.00,2468.00,1159.00,1159.00,11476.00,10249.00,2468.00,0.00,1159.00,11476.00,0.00,2034.00,0
13313,0,0,0,1,0,0,1,0,50000.00,34.00,-2,-2,-2,-2,-2,-2,17095.00,18261.00,19313.00,19304.00,19725.00,5770.00,1448.00,1500.00,419.00,455.00,115.00,19627.00,0
13314,1,0,0,1,0,0,1,0,30000.00,26.00,2,3,2,2,2,2,28189.00,27467.00,26729.00,27291.00,28819.00,29201.00,0.00,0.00,1300.00,2123.00,1000.00,2000.00,1
13315,1,0,1,0,0,1,0,0,230000.00,54.00,-2,-2,-2,-2,-2,-2,0.00,880.00,0.00,0.00,0.00,0.00,880.00,0.00,0.00,0.00,0.00,1740.00,0
13316,1,0,1,0,0,1,0,0,240000.00,40.00,-2,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,1306.00,0.00,0.00,0.00,0.00,1306.00,0.00,1
13317,1,1,0,0,0,1,0,0,200000.00,44.00,-1,-1,-2,-2,-2,-1,65520.00,0.00,0.00,0.00,0.00,17480.00,0.00,0.00,0.00,0.00,17480.00,76220.00,0
13318,0,0,1,0,0,1,0,0,330000.00,42.00,-1,-1,-1,0,0,-1,118601.00,4101.00,133359.00,138959.00,102279.00,106172.00,4101.00,76651.02,6000.00,2046.00,65607.56,63750.00,0
13319,0,1,0,0,0,1,0,0,110000.00,29.00,0,0,0,0,0,0,51499.00,50405.00,49156.00,46426.00,43765.00,41295.00,1887.00,1601.00,1500.00,1696.00,1658.00,1179.00,0
13320,1,0,0,1,0,1,0,0,200000.00,54.00,0,0,0,0,0,0,114643.00,115828.00,116585.00,116005.00,118334.00,117902.00,6000.00,4200.00,4252.00,4300.00,4500.00,4000.00,0
13321,1,0,1,0,0,0,0,1,50000.00,46.00,0,0,0,0,0,0,44076.00,44406.00,45320.00,38446.00,36748.00,36827.00,1810.00,2500.00,2000.00,2000.00,1465.00,2000.00,0
13322,1,1,0,0,0,0,1,0,70000.00,27.00,0,0,0,0,-1,-1,69972.00,69528.00,67622.00,68922.00,1223.00,70027.00,5000.00,1900.00,2000.00,1223.00,65607.56,2600.00,0
13323,1,0,1,0,0,1,0,0,360000.00,59.00,1,-2,-2,-2,-2,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1
13324,1,0,1,0,0,0,1,0,50000.00,54.00,0,0,0,0,0,0,4625.00,4832.00,10010.00,9357.00,8714.00,9733.00,1121.00,6135.00,308.00,316.00,2000.00,500.00,1
13325,1,0,0,1,0,0,1,0,80000.00,28.00,-1,-1,-1,-2,-2,-2,4280.00,2800.00,0.00,0.00,0.00,0.00,2800.00,0.00,0.00,0.00,0.00,0.00,0
13326,1,0,1,0,0,1,0,0,200000.00,60.00,0,0,0,0,0,0,106878.00,100879.00,102998.00,105090.00,107718.00,88964.00,4000.00,3800.00,3802.00,4363.00,3500.00,3303.00,0
13327,0,0,1,0,0,0,1,0,50000.00,27.00,0,0,0,0,0,0,47261.00,48054.00,47434.00,20099.00,18682.00,18538.00,2055.00,1935.00,675.00,662.00,650.00,666.00,1
13328,0,1,0,0,0,0,1,0,30000.00,27.00,0,0,0,0,-1,-1,18239.00,17963.00,18425.00,1183.00,2000.00,0.00,2000.00,3000.00,300.00,3000.00,0.00,0.00,0
13329,1,1,0,0,0,0,1,0,390000.00,31.00,0,0,0,0,0,0,252109.00,252401.00,180074.00,178025.00,198721.00,162444.00,12009.00,7508.00,6000.00,39604.00,6341.00,5000.00,1
13330,1,1,0,0,0,1,0,0,380000.00,42.00,2,-1,-1,-1,0,-1,326.00,326.00,326.00,652.00,326.00,29326.00,326.00,326.00,652.00,0.00,29326.00,326.00,1
13331,1,0,1,0,0,1,0,0,20000.00,46.00,0,0,0,0,0,3,16294.00,17327.00,18335.00,18935.00,20624.00,20702.00,1600.00,1600.00,1200.00,2600.00,700.00,0.00,1
13332,1,0,1,0,0,0,1,0,80000.00,31.00,0,0,0,0,0,0,28190.00,27045.00,22843.00,20578.00,19049.00,16221.00,1751.00,1500.00,1000.00,779.00,545.00,500.00,1
13333,1,0,1,0,0,1,0,0,50000.00,49.00,0,0,0,0,0,0,47649.00,49100.00,50380.00,19144.00,17625.00,17246.00,2220.00,2500.00,644.00,628.00,642.00,1500.00,0
13334,1,1,0,0,0,1,0,0,50000.00,25.00,0,0,0,0,2,0,11324.00,11811.00,13008.00,12540.00,10746.00,8482.00,1500.00,1433.00,1465.00,0.00,500.00,1000.00,0
